player_id,birth_year,birth_month,birth_day,birth_country,birth_state,birth_city,death_year,death_month,death_day,death_country,death_state,death_city,name_first,name_last,name_given,weight,height,bats,throws,debut,final_game,retro_id,bbref_id,inducted,allstar,game,ab,run,hit,double,triple,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,ba,w,l,gpitch,gs,cg,sho,sv,ipouts,hallow,er,hrallow,bballow,sopitch,wp,batterhit,bk,bfp,gf,rallow,timein
torgeea01,1924,1,1,USA,WA,Snohomish,1990,11,8,USA,WA,Everett,Earl,Torgeson,Clifford Earl,180,75,L,L,1947-04-15,1961-08-23,torge101,torgeea01,N,0,1668,4969,848,1318,215,46,149,740,133,39,980,653,7,8,55,0.265244515999195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
torrejo01,1940,7,18,USA,NY,Brooklyn,NA,NA,NA,NA,NA,NA,Joe,Torre,Joseph Paul,212,74,R,R,1960-09-25,1977-06-17,torrj101,torrejo01,N,9,2209,7874,996,2342,344,59,252,1185,23,29,779,1094,127,85,13,0.2974345948691897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
torremi01,1946,8,28,USA,KS,Topeka,NA,NA,NA,NA,NA,NA,Mike,Torrez,Michael Augustine,220,77,R,R,1967-09-10,1984-07-27,torrm001,torremi01,N,0,499,412,24,64,8,1,0,15,1,1,10,131,0,2,28,0.1553398058252427,185,160,494,458,117,15,0,9132,3043,1340,223,1371,1404,103,59,11,13179,13,1501,16
torresa01,1972,3,11,D.R.,San Pedro de Macoris,San Pedro de Macoris,NA,NA,NA,NA,NA,NA,Salomon,Torres,Salomon,150,71,R,R,1993-08-29,2008-09-27,torrs001,torresa01,N,0,499,103,5,15,1,1,0,1,0,0,2,46,0,1,12,0.14563106796116504,44,58,497,64,3,1,57,2542,857,406,91,349,540,33,51,4,3696,168,446,15
touchcl01,1903,1,24,USA,PA,Moore Township,1949,4,28,USA,TX,Beaumont,Clay,Touchstone,Clayland Maffitt,175,69,R,R,1928-09-04,1945-09-08,toucc101,touchcl01,N,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,12,0,0,0,0,62,35,15,2,8,6,0,2,0,107,8,23,17
tovarce01,1940,7,3,Venezuela,Distrito Federal,Caracas,1994,7,14,Venezuela,Distrito Federal,Caracas,Cesar,Tovar,Cesar Leonardo,155,69,R,R,1965-04-12,1976-09-29,tovac101,tovarce01,N,0,1488,5569,834,1546,253,55,46,435,226,108,413,410,23,88,73,0.27760818818459326,0,0,1,1,0,0,0,3,0,0,0,1,1,0,0,1,4,0,0,11
trachst01,1970,10,31,USA,CA,Oxnard,NA,NA,NA,NA,NA,NA,Steve,Trachsel,Stephen Christopher,185,75,R,R,1993-09-19,2008-06-07,tracs001,trachst01,N,1,426,651,49,106,17,1,3,40,1,1,26,200,0,2,87,0.16282642089093702,143,159,420,417,20,7,0,7503,2587,1219,348,943,1591,64,52,16,10799,1,1327,14
trammal01,1958,2,21,USA,CA,Garden Grove,NA,NA,NA,NA,NA,NA,Alan,Trammell,Alan Stuart,165,72,R,R,1977-09-09,1996-09-29,trama001,trammal01,N,6,2293,8288,1231,2365,412,55,185,1003,236,109,850,874,48,37,124,0.2853523166023166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19
travice01,1913,8,8,USA,GA,Riverdale,2006,12,16,USA,GA,Riverdale,Cecil,Travis,Cecil Howell,185,73,L,R,1933-05-16,1947-09-23,travc101,travice01,N,3,1328,4914,665,1544,265,78,27,657,23,32,402,291,0,31,67,0.3142043142043142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
traynpi01,1898,11,11,USA,MA,Framingham,1972,3,16,USA,PA,Pittsburgh,Pie,Traynor,Harold Joseph,170,72,R,R,1920-09-15,1937-08-14,trayp101,traynpi01,Y,2,1941,7559,1183,2416,371,164,58,1273,158,46,472,278,0,31,231,0.3196189972218547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
treshmi01,1914,2,23,USA,PA,Hazleton,1966,10,4,USA,MI,Detroit,Mike,Tresh,Michael,170,71,R,R,1938-09-04,1949-09-25,tresm101,treshmi01,N,1,1027,3169,326,788,75,14,2,297,19,21,402,263,0,12,54,0.24865888292836857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
trevial01,1957,8,26,Mexico,Nuevo Leon,Monterrey,NA,NA,NA,NA,NA,NA,Alex,Trevino,Alejandro,165,70,R,R,1978-09-11,1990-09-30,treva001,trevial01,N,0,939,2430,245,604,117,10,23,244,19,11,205,317,30,19,27,0.248559670781893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
triangu01,1930,7,30,USA,CA,San Francisco,2013,3,28,USA,CA,San Jose,Gus,Triandos,Gus,205,75,R,R,1953-08-13,1965-08-15,triag101,triangu01,N,4,1206,3907,389,954,147,6,167,608,1,0,440,636,49,21,26,0.24417711799334527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
trillma01,1950,12,25,Venezuela,Monagas,Caripito,NA,NA,NA,NA,NA,NA,Manny,Trillo,Jesus Manuel Marcano,150,73,R,R,1973-06-28,1989-05-20,trilm001,trillma01,N,4,1780,5950,598,1562,239,33,61,571,56,57,452,742,35,34,88,0.26252100840336134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
troskha01,1912,11,11,USA,IA,Norway,1979,6,18,USA,IA,Cedar Rapids,Hal,Trosky,Harold Arthur,207,74,L,R,1933-09-11,1946-09-27,trosh101,troskha01,N,0,1347,5161,835,1561,331,58,228,1012,28,23,545,440,0,16,25,0.30246076341794226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
troutdi01,1915,6,29,USA,IN,Sandcut,1972,2,28,USA,IL,Harvey,Dizzy,Trout,Paul Howard,195,74,R,R,1939-04-25,1957-09-11,troud101,troutdi01,N,2,535,961,99,205,28,7,20,110,7,2,59,226,0,1,26,0.2133194588969823,170,161,521,322,158,28,35,8177,2641,979,112,1046,1256,50,34,7,11615,134,1166,18
truckvi01,1917,4,26,USA,AL,Birmingham,2013,3,23,USA,AL,Calera,Virgil,Trucks,Virgil Oliver,198,71,R,R,1941-09-27,1958-09-26,trucv101,truckvi01,N,2,517,949,63,171,23,1,2,70,1,1,9,153,0,2,46,0.18018967334035826,177,135,517,328,124,33,30,8047,2416,1009,188,1088,1534,63,47,6,11378,113,1124,17
tuckemi01,1971,6,25,USA,VA,South Boston,NA,NA,NA,NA,NA,NA,Michael,Tucker,Michael Anthony,185,74,L,R,1995-04-26,2006-10-01,tuckm001,tuckemi01,N,0,1417,4083,625,1047,208,49,125,528,114,56,490,960,31,39,41,0.25642909625275534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
tucketo01,1863,10,28,USA,MA,Holyoke,1935,10,22,USA,MA,Montague,Tommy,Tucker,Thomas Joseph,165,71,B,R,1887-04-16,1899-09-13,tuckt103,tucketo01,N,0,1687,6479,1084,1882,240,85,42,932,352,0,479,223,0,272,36,0.29047692545145853,0,0,2,0,0,0,0,10,7,2,0,0,2,0,0,0,0,2,3,12
tudorjo01,1954,2,2,USA,NY,Schenectady,NA,NA,NA,NA,NA,NA,John,Tudor,John Thomas,185,72,L,L,1979-08-16,1990-09-13,tudoj001,tudorjo01,N,0,289,384,22,59,7,2,0,18,1,1,17,120,0,0,41,0.15364583333333334,117,72,281,263,50,16,1,5391,1677,623,156,475,988,18,29,10,7368,5,700,11
turlebo01,1930,9,19,USA,IL,Troy,2013,3,30,USA,GA,Atlanta,Bob,Turley,Robert Lee,215,74,R,R,1951-09-29,1963-09-21,turlb101,turlebo01,N,3,310,547,44,69,10,0,4,32,1,1,31,191,0,3,37,0.12614259597806216,101,85,310,237,78,24,12,5138,1366,693,140,1068,1265,39,56,3,7447,38,753,11
turnete01,1881,2,28,USA,PA,Sandy Lake,1960,7,18,USA,OH,Cleveland,Terry,Turner,Terrance Lamont,149,68,R,R,1901-08-25,1919-09-29,turnt105,turnete01,N,0,1659,5921,699,1499,207,77,8,528,256,24,435,156,0,34,268,0.25316669481506504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
uhlege01,1898,9,18,USA,OH,Cleveland,1985,2,26,USA,OH,Lakewood,George,Uhle,George Ernest,190,72,R,R,1919-04-30,1936-09-22,uhleg101,uhlege01,N,0,722,1360,172,393,60,21,9,187,6,8,98,112,0,4,36,0.2889705882352941,200,166,513,368,232,21,25,9359,3417,1384,119,966,1135,55,113,5,13639,114,1635,17
unserde01,1944,12,9,USA,IL,Decatur,NA,NA,NA,NA,NA,NA,Del,Unser,Delbert Bernard,180,73,L,L,1968-04-10,1982-06-06,unsed101,unserde01,N,0,1799,5215,617,1344,179,42,87,481,64,60,481,675,62,9,65,0.25771812080536916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
usherbo01,1925,3,1,USA,CA,San Diego,2014,12,29,USA,CA,San Jose,Bob,Usher,Robert Royce,180,73,R,R,1946-04-16,1957-09-19,usheb101,usherbo01,N,0,428,1101,133,259,41,4,18,102,9,5,90,136,2,4,20,0.23524069028156222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
valdeis01,1973,8,21,Mexico,Tamaulipas,Ciudad Victoria,NA,NA,NA,NA,NA,NA,Ismael,Valdez,Ismael,185,75,R,R,1994-06-15,2005-10-01,valdi001,valdeis01,N,0,326,399,20,52,9,0,1,17,4,0,13,122,0,0,61,0.13032581453634084,104,105,325,288,13,6,1,5482,1872,830,234,523,1173,23,47,18,7760,12,892,11
valenfe01,1960,11,1,Mexico,Sonora,Navojoa,NA,NA,NA,NA,NA,NA,Fernando,Valenzuela,Fernando,180,71,L,L,1980-09-15,1997-07-14,valef001,valenfe01,N,6,474,936,56,187,26,1,10,84,0,2,8,145,0,0,93,0.1997863247863248,173,153,453,424,113,31,2,8790,2718,1154,226,1151,2074,119,25,11,12398,10,1303,16
valenja01,1975,9,19,P.R.,NA,Manati,NA,NA,NA,NA,NA,NA,Javier,Valentin,Jose Javier,198,70,B,R,1997-09-13,2008-09-28,valej004,valenja01,N,0,631,1507,154,379,82,5,45,210,0,0,131,257,12,4,4,0.2514930325149303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
valenjo03,1969,10,12,P.R.,NA,Manati,NA,NA,NA,NA,NA,NA,Jose,Valentin,Jose Antonio,175,70,B,R,1992-09-17,2007-07-20,valej003,valenjo03,N,0,1678,5539,872,1348,302,41,249,816,136,56,630,1294,54,29,70,0.24336522838057412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
valleda01,1960,10,30,USA,NY,Bayside,NA,NA,NA,NA,NA,NA,Dave,Valle,David,200,74,R,R,1984-09-07,1996-09-29,valld001,valleda01,N,0,970,2775,314,658,121,12,77,350,5,7,258,413,11,63,33,0.2371171171171171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
valoel01,1921,3,5,Poland,Silesian,Rybnik,1998,7,19,USA,PA,Palmerton,Elmer,Valo,Elmer William,190,71,L,R,1940-09-22,1961-10-01,valoe101,valoel01,N,0,1806,5029,768,1420,228,73,58,601,110,79,942,284,12,38,65,0.28236229866772716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
vanceda01,1891,3,4,USA,IA,Orient,1961,2,16,USA,FL,Homosassa Springs,Dazzy,Vance,Charles Arthur,200,74,R,R,1915-04-16,1935-08-14,vancd101,vanceda01,Y,0,442,971,68,146,23,1,7,75,1,0,79,287,0,7,55,0.15036045314109167,197,140,442,347,216,29,11,8900,2809,1068,132,840,2045,37,77,2,12369,53,1246,20
vandejo01,1914,11,2,USA,NJ,Prospect Park,1997,10,6,USA,FL,Tampa,Johnny,Vander Meer,John Samuel,190,73,B,L,1937-04-22,1951-05-07,vandj101,vandejo01,N,4,382,685,58,104,12,2,1,26,1,0,41,201,0,0,60,0.15182481751824817,119,121,346,285,131,29,2,6314,1799,805,100,1132,1294,37,21,3,9034,28,915,14
vandejo02,1966,4,29,USA,MI,Grand Rapids,NA,NA,NA,NA,NA,NA,John,Vander Wal,John Henry,180,73,L,L,1991-09-06,2004-09-27,vandj001,vandejo02,N,0,1372,2751,374,717,170,18,97,430,38,20,385,698,32,8,2,0.2606324972737186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
vanhage01,1866,3,30,USA,MO,St. Louis,1945,9,29,USA,CA,Oakland,George,Van Haltren,George Edward Martin,170,71,L,L,1887-06-27,1903-09-26,vanhg101,vanhage01,N,0,1984,8021,1639,2532,285,161,69,1014,583,0,868,305,0,38,52,0.3156713626729834,40,31,93,68,65,5,4,2068,809,310,33,244,281,41,49,1,2843,24,527,16
vanpoto01,1971,12,9,USA,IL,Hinsdale,NA,NA,NA,NA,NA,NA,Todd,Van Poppel,Todd Matthew,210,77,R,R,1991-09-11,2004-10-02,vanpt001,vanpoto01,N,0,359,57,5,9,1,0,0,2,0,0,2,22,0,0,11,0.15789473684210525,40,52,359,98,2,1,4,2721,944,562,143,461,711,47,22,7,4049,84,587,13
vanslan01,1960,12,21,USA,NY,Utica,NA,NA,NA,NA,NA,NA,Andy,Van Slyke,Andrew James,190,73,L,R,1983-06-17,1995-10-01,vansa001,vanslan01,N,3,1658,5711,835,1562,293,91,164,792,245,59,667,1063,55,27,12,0.27350726667834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
vaughar01,1912,3,9,USA,AR,Clifty,1952,8,30,USA,CA,Eagleville,Arky,Vaughan,Joseph Floyd,175,70,L,R,1932-04-17,1948-09-22,vauga101,vaughar01,Y,9,1817,6622,1173,2103,356,128,96,926,118,0,937,276,0,46,116,0.31757777106614316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
vaughfa01,1864,3,1,USA,OH,Ruraldale,1914,2,21,USA,OH,Cincinnati,Farmer,Vaughn,Henry Francis,177,75,R,R,1886-10-07,1899-07-15,vaugf101,vaughfa01,N,0,915,3454,474,946,147,53,21,525,92,0,151,128,0,14,24,0.27388535031847133,0,0,1,0,0,0,0,21,12,3,0,1,0,0,0,0,0,1,9,12
vaughgr01,1965,7,3,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Greg,Vaughn,Gregory Lamont,195,72,R,R,1989-08-10,2003-07-10,vaugg001,vaughgr01,N,4,1731,6103,1017,1475,284,23,355,1072,121,59,865,1513,54,37,11,0.24168441749959035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
vaughhi01,1888,4,9,USA,TX,Weatherford,1966,5,29,USA,IL,Chicago,Hippo,Vaughn,James Leslie,215,76,B,L,1908-06-19,1921-07-09,vaugh101,vaughhi01,N,0,392,921,81,159,25,6,3,61,12,2,68,229,0,3,23,0.17263843648208468,178,137,390,331,215,41,5,8190,2461,754,39,817,1416,63,85,7,11225,45,1039,13
vaughmo01,1967,12,15,USA,CT,Norwalk,NA,NA,NA,NA,NA,NA,Mo,Vaughn,Maurice Samuel,225,73,L,R,1991-06-27,2003-05-02,vaugm001,vaughmo01,N,3,1512,5532,861,1620,270,10,328,1064,30,18,725,1429,144,108,0,0.2928416485900217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
veachbo01,1888,6,29,USA,KY,St. Charles,1945,8,7,USA,MI,Detroit,Bobby,Veach,Robert Hayes,160,71,L,R,1912-09-06,1925-10-02,veacb101,veachbo01,N,0,1821,6656,953,2063,393,147,64,1166,195,84,571,367,0,59,271,0.30994591346153844,0,0,1,0,0,0,1,6,2,1,0,2,0,0,0,0,9,1,1,13
vealebo01,1935,10,28,USA,AL,Birmingham,NA,NA,NA,NA,NA,NA,Bob,Veale,Robert Andrew,212,78,B,L,1962-04-16,1974-09-08,vealb101,vealebo01,N,2,399,630,26,72,7,1,0,18,0,0,18,337,0,0,28,0.11428571428571428,120,95,397,255,78,20,21,5778,1684,658,91,858,1703,92,29,9,8163,63,755,12
velanjo01,1975,1,12,Venezuela,Distrito Federal,Caracas,NA,NA,NA,NA,NA,NA,Jorge,Velandia,Jorge Luis,160,69,R,R,1997-06-20,2008-07-13,velaj001,velanjo01,N,0,174,244,21,46,12,1,2,23,2,0,26,66,1,3,4,0.1885245901639344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
velarra01,1962,11,24,USA,TX,Midland,NA,NA,NA,NA,NA,NA,Randy,Velarde,Randy Lee,185,72,R,R,1987-08-20,2002-09-29,velar001,velarra01,N,0,1273,4244,633,1171,214,23,100,445,78,37,463,853,6,49,38,0.2759189443920829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15
venabma01,1957,6,6,USA,AZ,Phoenix,NA,NA,NA,NA,NA,NA,Max,Venable,William McKinley,185,70,L,R,1979-04-08,1991-10-06,venam001,venabma01,N,0,727,1397,176,337,57,17,18,128,64,18,120,218,9,7,23,0.24123120973514675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
venturo01,1967,7,14,USA,CA,Santa Maria,NA,NA,NA,NA,NA,NA,Robin,Ventura,Robin Mark,185,73,L,R,1989-09-12,2004-10-02,ventr001,venturo01,N,2,2079,7064,1006,1885,338,14,294,1182,24,38,1075,1179,132,23,33,0.26684597961494905,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,4,1,0,15
vernomi01,1918,4,22,USA,PA,Marcus Hook,2008,9,24,USA,PA,Media,Mickey,Vernon,James Barton,170,74,L,L,1939-07-08,1960-09-27,vernm101,vernomi01,N,7,2409,8731,1196,2495,490,120,172,1311,137,90,955,869,22,49,80,0.2857633718932539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
versazo01,1939,12,18,Cuba,La Habana,La Habana,1995,6,9,USA,MN,Bloomington,Zoilo,Versalles,Zoilo Casanova,146,70,R,R,1959-08-01,1971-09-28,versz101,versazo01,N,2,1400,5141,650,1246,230,63,95,471,97,48,318,810,26,40,50,0.2423652985800428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
veryzto01,1953,2,11,USA,NY,Port Jefferson,2014,7,8,USA,NY,Islip,Tom,Veryzer,Thomas Martin,175,73,R,R,1973-08-14,1984-09-30,veryt001,veryzto01,N,0,996,2848,250,687,84,12,14,231,9,23,143,329,8,33,49,0.24122191011235955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
vidrojo01,1974,8,27,P.R.,NA,Mayaguez,NA,NA,NA,NA,NA,NA,Jose,Vidro,Jose Angel,175,71,B,R,1997-06-08,2008-08-04,vidrj001,vidrojo01,N,3,1418,5113,720,1524,341,12,128,654,23,16,478,556,35,37,36,0.29806375904557014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
villoro01,1970,1,16,USA,NJ,Englewood,NA,NA,NA,NA,NA,NA,Ron,Villone,Ronald Thomas,245,75,L,L,1995-04-28,2009-10-04,villr001,villoro01,N,0,717,170,7,22,3,1,1,7,0,0,1,51,0,1,12,0.12941176470588237,61,65,717,93,2,0,8,3504,1115,614,136,637,925,48,68,2,5193,168,665,14
vinafe01,1969,4,16,USA,CA,Sacramento,NA,NA,NA,NA,NA,NA,Fernando,Vina,Fernando,170,69,L,R,1993-04-10,2004-05-11,vinaf001,vinafe01,N,1,1148,4240,627,1196,194,49,40,343,116,67,288,292,11,157,33,0.2820754716981132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
violafr01,1960,4,19,USA,NY,Hempstead,NA,NA,NA,NA,NA,NA,Frank,Viola,Frank John,200,76,L,L,1982-06-06,1996-05-28,violf001,violafr01,N,3,421,185,8,26,3,0,0,6,0,0,3,41,0,0,22,0.14054054054054055,176,150,421,420,74,16,0,8509,2827,1175,294,864,1844,86,48,12,11933,0,1303,13
virdobi01,1931,6,9,USA,MI,Hazel Park,NA,NA,NA,NA,NA,NA,Bill,Virdon,William Charles,175,72,L,R,1955-04-12,1968-07-31,virdb101,virdobi01,N,0,1583,5980,735,1596,237,81,91,502,47,54,442,647,41,8,53,0.26688963210702343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
virgioz01,1932,5,17,D.R.,Monte Cristi,Monte Cristi,NA,NA,NA,NA,NA,NA,Ozzie,Virgil,Osvaldo Jose,174,73,R,R,1956-09-23,1969-06-27,virgo101,virgioz01,N,0,324,753,75,174,19,7,14,73,6,5,34,91,4,0,7,0.23107569721115537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
vizcajo01,1968,3,26,D.R.,San Cristobal,San Cristobal,NA,NA,NA,NA,NA,NA,Jose,Vizcaino,Jose Luis,150,73,B,R,1989-09-10,2006-10-01,vizcj001,vizcajo01,N,0,1820,5379,633,1453,204,47,36,480,74,62,378,729,33,16,107,0.2701245584681167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17
vollmcl01,1921,9,24,USA,OH,Cincinnati,2006,10,2,USA,KY,Florence,Clyde,Vollmer,Clyde Frederick,185,73,R,R,1942-05-31,1954-09-01,vollc101,vollmcl01,N,0,685,2021,283,508,77,10,69,339,7,6,243,328,0,11,10,0.2513607125185552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
vosbeed01,1961,9,28,USA,AZ,Tucson,NA,NA,NA,NA,NA,NA,Ed,Vosberg,Edward John,190,73,L,L,1986-09-17,2002-04-10,vosbe001,vosbeed01,N,0,266,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,15,266,3,0,0,13,700,250,112,22,109,179,10,7,8,1033,82,126,15
vosmijo01,1910,4,4,USA,OH,Cleveland,1962,1,27,USA,OH,Cleveland,Joe,Vosmik,Joseph Franklin,185,72,R,R,1930-09-13,1944-07-23,vosmj101,vosmijo01,N,1,1414,5472,818,1682,335,92,65,874,23,24,514,272,0,21,77,0.30738304093567254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
vuckope01,1952,10,27,USA,PA,Johnstown,NA,NA,NA,NA,NA,NA,Pete,Vuckovich,Peter Dennis,215,76,R,R,1975-08-03,1986-10-02,vuckp001,vuckope01,N,0,286,208,15,33,7,0,0,13,1,0,3,49,0,0,24,0.15865384615384615,93,69,286,186,38,8,10,4366,1454,592,107,545,882,46,35,10,6189,67,665,11
wadderu01,1876,10,13,USA,PA,Bradford,1914,4,1,USA,TX,San Antonio,Rube,Waddell,George Edward,196,73,R,L,1897-09-08,1910-08-01,waddr101,wadderu01,Y,0,410,1066,61,172,29,10,4,83,6,0,42,0,0,6,23,0.16135084427767354,193,143,407,340,261,50,5,8884,2460,711,37,803,2316,77,117,4,12101,53,1063,12
wagnebi02,1971,7,25,USA,VA,Marion,NA,NA,NA,NA,NA,NA,Billy,Wagner,William Edward,180,70,L,L,1995-09-13,2010-10-03,wagnb001,wagnebi02,N,7,854,20,1,2,0,0,0,1,0,0,1,12,0,0,0,0.1,47,40,853,0,0,0,422,2709,601,232,82,300,1196,43,33,1,3600,703,262,15
wagneha01,1915,7,2,USA,NJ,East Riverton,1979,8,4,USA,NJ,Riverside,Hal,Wagner,Harold Edward,165,72,L,R,1937-10-03,1949-04-19,wagnh102,wagneha01,N,2,672,1849,179,458,90,12,15,228,10,6,253,152,0,15,24,0.24770146024878312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
wagnehe01,1880,9,23,USA,NY,New York,1943,3,20,USA,NY,New Rochelle,Heinie,Wagner,Charles F.,183,69,R,R,1902-07-01,1918-07-03,wagnh103,wagnehe01,N,0,983,3333,402,834,128,47,10,343,144,4,310,63,0,28,100,0.2502250225022502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
wagneho01,1874,2,24,USA,PA,Chartiers,1955,12,6,USA,PA,Carnegie,Honus,Wagner,John Peter,200,71,R,R,1897-07-19,1917-09-17,wagnh101,wagneho01,Y,0,2792,10430,1736,3415,640,252,101,1732,722,15,963,327,0,125,221,0.3274209012464046,0,0,2,0,0,0,0,25,7,0,0,6,6,3,0,0,0,2,5,20
wagnele01,1934,5,13,USA,TN,Chattanooga,2004,1,3,USA,CA,Los Angeles,Leon,Wagner,Leon Lamar,195,73,L,R,1958-06-22,1969-10-02,wagnl101,wagnele01,N,3,1352,4426,636,1202,150,15,211,669,54,24,435,656,64,43,11,0.271577044735653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
waitked01,1919,9,4,USA,MA,Cambridge,1972,9,16,USA,MA,Jamaica Plain,Eddie,Waitkus,Edward Stephen,170,72,L,L,1941-04-15,1955-09-20,waite101,waitked01,N,2,1140,4254,528,1214,215,44,24,373,28,8,372,204,4,11,40,0.2853784673248707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
waitsri01,1952,5,15,USA,GA,Atlanta,NA,NA,NA,NA,NA,NA,Rick,Waits,Michael Richard,194,75,L,L,1973-09-17,1985-10-06,waitr001,waitsri01,N,0,329,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,79,92,317,190,47,10,8,4281,1514,674,110,568,659,37,11,1,6152,45,741,12
walberu01,1896,7,27,USA,MN,Pine City,1978,10,27,USA,AZ,Tempe,Rube,Walberg,George Elvin,190,73,L,L,1923-04-29,1937-10-02,walbr101,walberu01,N,0,547,905,78,162,26,5,4,84,2,1,48,179,0,0,52,0.17900552486187846,155,141,544,307,140,15,32,7932,2795,1223,163,1031,1085,40,27,2,11538,145,1423,14
walkbo01,1956,11,26,USA,CA,Van Nuys,NA,NA,NA,NA,NA,NA,Bob,Walk,Robert Vernon,185,75,R,R,1980-05-26,1993-09-29,walkb001,walkbo01,N,1,352,510,30,74,11,2,1,48,0,4,16,167,0,6,50,0.1450980392156863,105,81,350,259,16,6,5,4998,1671,746,143,606,848,80,40,33,7127,24,829,13
